Title,Score
Oil Major Faces Off Against Papua Government,0.3333333333333333
U.S. Treasury: Citgo Assets Won’t Be Claimed,0.1111111111111111
"Canada’s Railway Strike To Cause Billions In Damage, Create Fuel Shortages",-0.7
OPEC+ May Extend Output Cut Deal Until June 2020,-0.2222222222222222
Aramco IPO Raises $20 Billion In Orders,0.5
The U.S. Just Approved Four More LNG Projects,1
Supermajor Looks To Dump $25 Billion In Oil And Gas Assets,0.625
U.S. Regulators Race To Save $20 Billion Of Oil & Gas Resources,-0.25
UK Oil Sector May Be Hit With More Taxes,-0.4
Maduro Pledges 30 Million Barrels Of Oil To Back Shaky Cryptocurrency,0.45454545454545453
Alberta Premier: Oil Cuts Could End Earlier,0
EIA Predicts Higher Oil Prices And A Jump In U.S. Production,0.125
Did Qatar Know About The Saudi Oil Attacks In Advance?,-0.6
Russia To Ask OPEC To Tweak Output Cut Deal,-0.5
China’s Hunger For Coal Is Growing,0.42857142857142855
Russian Oil Boss: OPEC+ Won't Decide On Output Cuts Before 2020,-0.42857142857142855
China Slashes Renewable Subsidies,0
Kuwait Strikes Mega Supply Deal With China’s Largest Refiner,0.7692307692307693
More Bad News For Oil As The API Reports A Large Crude Build,0
Oil Major Lashes Out At New York Despite Key Win In Trial,-0.8181818181818182
Strike In Canada Threatens Crude By Rail Shipments,-0.2631578947368421
Tesla To Expand The World’s Largest Lithium-Ion Battery,0.7142857142857143
Asian Gas Glut Forces Key Buyers To Cancel Orders,0.2857142857142857
Saudi Arabia's Latest Trick To Boost Aramco Investment,0.5
Mounting Costs Are Posing A Serious Risk To Norway’s Oil Profits,0.5294117647058824
U.S. Grabs Saudi Market Share In Fastest Growing Oil Market,0
The First Sign Of A Consolidation Wave In U.S. Shale,-0.5
Ford Takes On Tesla With New Electric Mustang,0.6
Saudi Crude Oil Exports Drop To 2-Year Low In September,-0.21739130434782608
Fukushima Set To Become A $2.7 Billion Renewable Energy Hub,-0.05263157894736842
California Takes Drastic Step Towards Reducing Emissions,-1
A Huge Red Flag? India Shutters Power Plants Citing Lack Of Demand,-0.625
Russia Plans To Boost Crude Oil Exports,0.5
Brazil Adds To Supply Glut With Major Deepwater Field,0.8461538461538461
Money Managers: This Is The Maximum Value Of The Aramco IPO,0.38461538461538464
Shell's Big Strategy Shift In Egypt,0.6666666666666666
Soaring Chinese Demand Sparks Middle East Oil Price Rally,0.6363636363636364
Flood Strikes Venice Council Moments After It Rejects Climate Change Measures,-0.2
World's Most Notorious Pipeline Battle Is Heating Up Again,0.5714285714285714
Tesla Faces Environmental Challenge In European Expansion,0
Will Europe Cave To Trump’s Tariff Threats?,0.5454545454545454
Lithium Under Fire As EV Sales Slump,0.1111111111111111
Major Oil Nation Reshuffles Government Ahead Of OPEC Meeting,-1
Consumers Will Be Hit Hardest In New York Utility Clash,-0.09090909090909091
Oil Rebounds On Surprise Crude Draw,0.3
Why Brazil’s Oil Auctions Will Fail Again,0.25
Even Banks Have No Idea What Aramco Is Worth,0.125
The Oil Nations That Still Haven't Recovered From The 2014 Crash,-0.1111111111111111
Exxon Doubles Down On The World's Second Largest Offshore Oilfield,1
The One Fuel To Watch This Winter,-0.34375
Military Coup Leaves World’s Largest Lithium Reserves At Risk,0.16129032258064516
Tesla’s Newest Gigafactory Is Heading To The Heart Of Europe,-0.42857142857142855
Canada’s Oil Giants Are Fed Up With Pipeline Delays,-0.1111111111111111
Venezuela’s Suffering Oil Giant Receives An Unlikely Lifeline,0.14285714285714285
Russia's Landmark Pipeline Could Transform Global Gas Markets,0.6666666666666666
Russia's Next Great Energy Ally,0.25
Americans Aren’t Buying Into The EV Hype,-0.15789473684210525
Trump Prepares For Another Key Tariff Decision,0.3333333333333333
Another Major Miner Turns Its Back On Coal,0.2727272727272727
Big Oil Eyes India's $100 Billion Energy Boom,1
Another Oil Giant Falls Victim To A Cyberattack,-0.5
OPEC’s No.2 Seizes Market Share Following Saudi Oil Attacks,0.17647058823529413
Political Crisis Hurts Oil Majors In Bolivia,-1
Tesla Proves It Doesn’t Need Tax Credits To Survive,0.14285714285714285
Keeping Coal Alive In The Cowboy State,0.38461538461538464
Iran’s Most Brazen Violation Of The Nuclear Deal So Far,0.07692307692307693
Another Oil Major Is Fleeing The North Sea,0.6
Trump’s Latest Trade War Comment Puts Oil Prices Under Pressure,-1
Key Canadian Oil Pipeline Finally Back Online,-0.375
Why Carl Icahn Dumped $400 Million In Occidental Petroleum Stock,-0.25
Alberta Throws Canadian Drillers A Lifeline,-0.2222222222222222
Japanese Investors Likely To Snub Saudi Aramco’s IPO,0.3333333333333333
The Only Way To Solve Africa’s Electricity Crisis,0.625
Canadian Oil Prices Set To Rise As Keystone Restarts,-0.3333333333333333
Encana Moves HQ From Canada To Colorado,0.7142857142857143
Tesla May Have Just Found A Home For Its Next Gigafactory,1
The Real Reason Big Oil Bailed On Brazil,0.5
The Ethanol Crisis Has Claimed Another Victim,-0.6
Anti-Fracking Protests Turn Violent In The UK,-0.058823529411764705
The Full Scale Of Brazil’s Oil Spill Remains A Mystery,-0.2
World’s Third-Largest Oil Nation Dumps Climate Change Plan,-0.5555555555555556
Oil Major Makes 100 Million Barrel North Sea Discovery,0.45454545454545453
The Oil Nation Aiming To Double Its Production,0.7142857142857143
Musk Hints At Military Use For Tesla’s Cyberpunk Pickup Truck,0.5
Another Canadian Oil & Gas Producer Bites The Dust,-0.38461538461538464
Russia Leverages Coal In Regional Shadow War,0.3
Venezuela Slashes Russian Debt To Below $1 Billion,-0.2
Somalia's First Ever Oil Auction,0.14285714285714285
Vital Canadian Pipeline To Remain Offline After Oil Spill,-0.6666666666666666
Oil Prices Unmoved By Surprise Crude Build,0.5
Why Africa’s Oil & Gas Sector Is Exploding,0.7333333333333333
New Oil Discoveries Are Drawing Supermajors To This Drilling Hotspot,1
Iran Moves Ahead With Nuclear Ambitions Despite International Concern,-0.058823529411764705
The First OPEC Member To Cut Oil Targets Over Climate Concerns,-0.25
Oil Major Slashes Spending After Reporting Massive Losses,-0.2
Brazil’s Unprecedented Oil Spill Could Cost Billions,-0.4
Venezuela Is Finally Beginning To Erase Its Oil Glut,0.09090909090909091
Key OPEC Member Adds 7 Billion Barrels Of Oil To Its Reserves,0.7142857142857143
Israel Moves One Step Closer To Energy Independence,1
Tesla's Flagship Car Has One Major Problem,0.75
German Coal Consumption Continues To Crash,0.36363636363636365
Would Leaving Canada Solve Alberta's Oil Crisis?,0
Aramco Reports $68 Billion Profit Ahead Of IPO,0
Britain Bans Fracking,0
Has Brazil Found The Culprit Of Its Catastrophic Oil Spill?,0.1111111111111111
Corrupt Oil Minister's Confiscated Jewelry To Sell For $40 Million,0.3333333333333333
America's Biggest Oil Giant Beats Earnings Expectations,0.25
Democrats Divided On Potential Drilling Ban,1
Oil Tycoon Offers $2 Billion To Buy Back Lost Assets,0.3333333333333333
Big Oil Under Pressure To Cut Production By 35%,-0.2857142857142857
Canadian Pipeline Scores Much-Needed Victory,-0.6
Brazil's $50 Billion Oil Boom Is Falling Apart,0.5714285714285714
The Surprising $6 Billion Market Born From The EV Boom,1
Ukraine: Nord Stream 2 Will “Weaken Europe”,0.5
North Korean Hackers Hit Critical Indian Nuclear Plant,0
Canadian Oil Companies Can Boost Production... On One Condition,-0.15789473684210525
Canadian Oil Companies Flee To The U.S. Amidst Pipeline Crisis,0.2857142857142857
Bad News For The World's Most Popular Beer Festival,1
The Most Popular Electric Car In Europe,0.5
Another Oil Major Beats Expectations Despite Poor Profits,0.23809523809523808
World’s Most Controversial Pipeline Clears Final Hurdle,0.23076923076923078
Oil Spill Investigation Shutters Major North American Pipeline,-0.3333333333333333
OPEC Is Looking For Another Member,0.6666666666666666
Tesla’s Global Expansion Is Paying Off,0.25
UK Braces For Final Verdict On Fracking,-0.09090909090909091
Chinese Oil Giant Crashes On Abysmal Earnings Report,-0.09090909090909091
Russia Turns Its Back On The Aramco IPO,0
Is The Brazilian Oil Boom Overhyped?,0.25
Soaring Energy Demand Leaves Southeast Asia In A Precarious Position,0.8
API Reports Surprise Oil Inventory Draw,0.047619047619047616
The World's Newest Nation Holds Landmark Oil Auction,-0.14285714285714285
The Surprising Winner Of The Oil & Gas Exploration Race,0.875
BP: Oil Is “Finely Balanced” At $60,-0.5789473684210527
Coal’s Slow And Painful Demise Bankrupts Another Mining Giant,-0.4117647058823529
Oil Companies Return To Libya Despite Civil War,-0.2857142857142857
The U.S. Sanction Attack On Iran Is Far From Over,0.21739130434782608
The Aramco IPO Is Ready To Go... Again,0.42857142857142855
Saving Citgo: The Final Hope For Venezuela’s Most Important Oil Asset,-0.3333333333333333
The Arctic Is Russia’s Key To LNG Dominance,0.6
How Iran Used Google To Disrupt 5% Of Global Oil Production,-0.8461538461538461
Iran’s Desperate Attempt To Settle Its Debts,-0.3333333333333333
A Death Sentence For Small Oil & Gas Drillers,-0.7
Will The U.S. Shale Slowdown Save OPEC?,-0.8571428571428571
Russian Oil Giant Prepares Massive $157 Billion Arctic Oil Project,0.6666666666666666
Wildfire Fears Leave 2 Million Californians Without Power,-0.3333333333333333
Ford’s Shocking New Addition To The EV Market,0.7777777777777778
India’s Refinery Run Rates Hit 15 Year Lows,-0.5555555555555556
Mining Industry Grapples With Costly Climate Ultimatum,0.15151515151515152
Washington Thwarts Maduro’s Devious Oil Debt Scheme,0
Global Wind Capacity To Soar By 1500%,0.5384615384615384
Tesla Climbs Further On Another Round Of Positive News,-0.5
Ohio Man Busted For Selling Oil Equipment To Iran,-0.23076923076923078
Millennial Voters Are Ready To Fight Fossil Fuels,0.4
Maduro Clings To Power As Venezuela's Refugee Count Hits 5 Million,0.09090909090909091
The World’s Trendiest Oil Blend,0.2
Energy CEO Calls Out The Mainstream Media For “Complete B.S.”,0.125
This Oil Giant Is Waging War On Plastic Waste,1
Chinese Oil Giant Suffers As U.S. Sanctions Sting,0.6666666666666666
The World's Most Exiting Oil Hedge Nears Completion,0.5
Elon Musk Bullish On Tesla’s Energy Business,0.375
Brazilian Oil Giant Braces For Strikes Ahead Of $50 Billion Auction,-0.23076923076923078
The U.S. Sues California Over Rogue Emissions Deal,-0.6
China Is Desperate To Boost Shale Gas Production,0.4444444444444444
Russia And Saudi Oil Giants Team Up In Africa,0.6666666666666666
California’s Electric Vehicle Dream Is Turning Into A Nightmare,-0.6363636363636364
Saudi Offering Smashes Expectations Despite Oil Attacks,-0.2
Sweden Is Set To Ditch Wind Subsidies,0.45454545454545453
Russia's Next Nuclear Power Play Is Underway,0.5
Russian Oil Boss Speaks Out Against OPEC+ Cuts,-0.2631578947368421
API Reports Yet Another Big Oil Inventory Build,0.2727272727272727
Hundreds Of Jobs Lost As Canadian Energy Giant Slashes Spending,-0.5384615384615384
Is China Facing A Gas Shortage?,0.5789473684210527
Unlikely Oil Region Searches For New Investors,-0.3333333333333333
Why Did Saudi Arabia Just Issue $2.5 Billion Worth Of Bonds?,-0.42857142857142855
U.S. Oil Major Granted Sanctions Waiver For Venezuela,-0.4
Rescue Operation: 115 Oil Workers Airlifted From Platform,-0.1111111111111111
World’s Hottest Oil Auction Set To Bring In $50 Billion,0.7142857142857143
European Energy Giants Wait On Russia Approval For $2.6 Billion Deal,0.7142857142857143
Supermajors Are Abandoning This Oil Hotspot,0.25
Russian Hackers Hijack Iranian Cyber Spy Group,-0.3333333333333333
IEA Predicts Spectacular Solar Growth By 2024,0.3333333333333333
The Middle East Oil Alliance Of The Year,-0.23076923076923078
Ecuadorian Oil Is Back Online,-0.38461538461538464
Russia Replacing Oil Workers With Robots,0.25
Nigeria’s Oil Industry Faces An Existential Risk,-0.2727272727272727
Drilling Giant Posts $11 Billion Loss,-0.29411764705882354
“Of Course Not”: Venezuela Slams Russian Takeover Rumors,0.75
Lightning Strike Disrupts Key Oil Pipeline,-0.375
Protests Force Norway To Scrap Ambitious Wind Project,-0.7142857142857143
World’s Largest IPO Delayed Once Again,-0.1111111111111111
Gulf Of Mexico Oil Companies Brace For Tropical Cyclone,-0.375
Mexico Vows To Expose Oil Firms Pedaling False Promises,-0.42857142857142855
Australia's $11 Billion Gas Project Is Ahead Of Schedule,0.7777777777777778
Syria Invasion Forces Russia To Halt Oil Projects,-0.5
Rick Perry Praises The Benefits Of U.S. LNG,-0.05263157894736842
State Of Emergency: Vital Oil Pipeline Shuttered By Snow Storms,-0.42857142857142855
How Brazil Just Massively Cut Back Its Deficit,0.4
API: Supersized Crude Build Sends Oil Prices Down,0.2727272727272727
Mammoth Oil Field Hit Hard By Unplanned Production Cuts,0
Russia Nears 100% Compliance With Oil Production Target,-0.875
Venezuela's Prize Oil Asset May Soon Be Up For Grabs,0
Turkish Bank Tries And Fails To Skirt U.S. Sanctions,-1
U.S. Shale Output Nears 9 Million Bpd,-0.058823529411764705
India's Ingenious Way Around U.S. Oil Sanctions ,-0.3333333333333333
The World's Largest IPO Is Finally Ready To Go,0
Can Tesla Survive Without Tax Credits?,-0.125
Winter Is Coming For Oil Refiners,0
Is This The End Of China’s Gas Boom?,-0.1
Brazil Eyes A $1.45 Billion Payday As Big Oil Flocks To Pre-Salt,-0.14285714285714285
Billion-Dollar Acquisitions Are Taking The Permian By Storm,0.5384615384615384
Shell CEO Speaks Out Against Anti-Oil Activists,0.42857142857142855
A New Era For The Saudi-Russia Energy Alliance,0.75
Russia: OPEC+ Deal Will Not Be Revised,-0.42857142857142855
The U.S. Sets Its Sights On LNG Domination,1
When Will Saudi Oil Production Return To Pre-Attack Levels?,-0.5
Is This The Next Natural Gas Super Alliance?,1
China’s Oil Imports Jump 11%,0.5294117647058824
India To Spend $60 Billion On Natural Gas Grid,0.2
Saudi Arabia Denies Any Involvement In Iran Tanker Attack,-0.6
US Sends More Troops To Saudi Arabia After Attacks On Oil Infrastructure,0.2222222222222222
Huge Independent Refiner Prepares For Revolution In Markets,0
Toyota’s New Hydrogen Car Takes On Tesla,0.8
BP Warns Hurricane Barry Significantly Dented Its Q3 Oil Production,-0.07692307692307693
Oil Thieves Cause Fire On Nigerian Oil Block,-0.3333333333333333
"PDVSA, Chevron Restart Second Major Oil Blending Facility",-0.23076923076923078
More Traders And Shippers Turn Their Backs On Venezuelan Oil,0
Ecuador Declares Force Majeure On All Oil Operations As Protests Escalate,0.09090909090909091
U.S. Energy Secretary Subpoenaed As Ukraine Scandal Escalates,1
Oil Majors Scoop Up Very-Hot Blocks In Record Brazil Auction,1
Aramco Set To Approve World’s Largest IPO Next Week,-0.2
Tesla Alerts Owners To Fully Charge Ahead Of Massive California Power Shutoff,-0.6
Brazil Court Gives Go-Ahead To Massive 15 Billion Barrel Oil Auction,-0.1111111111111111
Crisis Stricken PDVSA Restarts Crucial Oil Blending Plant,0.2
"Defying Sanctions, India Will Resume Oil Imports From Venezuela",0
OPEC’s Largest ‘Overproducer’ Just Got Its Production Quota Raised,-0.23076923076923078
Is China’s Oil Shipping Fleet Going Dark? Tankers Are Turning Off Transponders,0.3333333333333333
Trump’s Pipeline Plan Backfires,0.38461538461538464
Aramco: We’ll Fully Recover From Attacks By End-November,-0.125
"800,000 Affected By California's Mass Power Shutoff",-0.5714285714285714
Will The Aramco IPO Spark A Crisis In Saudi Arabia?,0
Big Crude Oil Build Largely Offset By Large Products Draw,-0.29411764705882354
Qatar Builds The Biggest Carbon Capture Plant In The Middle East,0.6470588235294118
Sanctioned Crude? China Ship-To-Ship Oil Imports Leap Higher In September,0.5
Qatar Invites Big Oil to Bid For LNG Expansion Projects,1
Ecuador Shuts In Production At Three Oil Fields Amid Protests,0.1111111111111111
Occidental Pays Record Rate To Ship Oil As Supertanker Rates Soar,0.3333333333333333
Iran Ups Defenses Around Key Oil Facilities In Wake of Aramco Attack,-0.4666666666666667
U.S. Energy Secretary Perry Dismisses Report He’s Resigning,1
"China Interested In Arctic Nuclear, Wind Cooperation With Russia",1
Exxon Close To Finalizing Mozambique LNG Decision,1
"Libya’s Avoids Oil Production Crisis, NOC Gets State Funding",-0.45454545454545453
"Norway’s Gas Exports Plunge On Low Prices, Heavy Maintenance",-0.4444444444444444
"Ecuador Leaves OPEC, Declares State Of Emergency Amid Protests",-0.3333333333333333
Trump Set To Unveil Plan To Boost Biofuels,1
Is Nigeria Finally Ready To Cut Oil Production?,-0.4074074074074074
"Conoco, Oxy Among Norway Fund’s Divestment Targets",0
UAE To Pour $5 Billion Into Pakistani Refinery,0.2
Russia Could Help India Cut Its Huge Oil Dependence  ,0
Chevron Vows To Cut Emissions As It Ramps Up Permian Production,-0.8333333333333334
Venezuela Halts Last Oil Blending Operation,0.07692307692307693
"Russia To Help Cuba To Develop Oil, Gas Reserves",-0.07692307692307693
Abu Dhabi’s ADNOC Seeks $5B In Gas Pipelines Stake Sale,0.7142857142857143
"Shell Joins India’s Solar Boom, Buys 20% In Renewables Company",0.3333333333333333
Russia’s Largest Oil Company Ditches Dollar In New Oil Deals,NA
Oil Sands CEO Slams Government For Lack Of Leadership In Climate Debate,-0.07692307692307693
Mohammed bin Salman Finds Himself On Shaky Ground Following Oilfield Attacks,-0.1111111111111111
"Shell, Eni Relax After Major Investigation Comes Up Empty",-1
Renewables To Provide Half Of The World’s Electricity By 2050,0.4666666666666667
Russia’s Lukoil Ships Arctic Oil To China In Unusual Trade Flow,0.3333333333333333
Higher Oil Exports Insufficient To Cut Brimming Venezuelan Stocks,0.14285714285714285
Norway To Divest Just $6 Bln In Oil Stocks,0
Large Surprise Crude Draw Lifts Oil Prices,0.14285714285714285
Iran Builds $1.8B Oil Pipeline To Bypass Strait Of Hormuz,1
"U.S., Saudi Navies Discuss Iran Threat After Attacks On Saudi Oil",-0.07692307692307693
Putin May Meet With Exxon’s Chief Executive This Week,-0.3333333333333333
"Saudi, UAE State Oil Firms May Invest In Nigeria",1
Pemex Looking To Take Over 2 Billion Barrel Talos Field,0.5
BP’s Chief Executive Bob Dudley Drafts Plan To Step Down,0
Brazil’s Newest Oil Auction Attracting Oil’s Heavy Hitters,1
China Looks To Shut Several Obsolete Coal Plants By End-2019,0.09090909090909091
Report: Tesla Is Short Of Q3 Vehicle Delivery Target,1
Saudi Arabia Sets Up New $320 Million Renewables Fund,0.75
Tanker Blast Injures 18 At South Korean Port,-1
"Petrobras To Reduce Mountain Of Debt, To Focus On Deepwater Oil",-0.6
"Iran Claims US Agreed To Lift Oil Sanctions For Talks, US Denies It",0.14285714285714285
India Approves Saudi Aramco-Sabic Mega Deal,0.3333333333333333
"IEA Might Revise Down Oil Demand Growth Forecasts, Again",-0.6
Why Middle East Supertanker Rates Just Soared By Double Digits,0.42857142857142855
PDVSA Considers Using Bitcoin To Pay Suppliers,0
Brazil’s Huge $25 Billion Oil Auction Clears Very Important Hurdle,1
Saudi Aramco Names First Japanese Bookrunner For Giant IPO,0.3333333333333333
Kazakhstan & Oil Majors Could Build Huge $1B Gas Plant At Giant Kashagan Field,0.6
Novatek Says It Has Enough Gas For Third LNG Plant In Russia,1
Spike In Security Risks Push Middle East Oil Costs Higher,0.47368421052631576
Aramco Wants World’s Largest Wealth Funds In On IPO,-0.1111111111111111
Truck Hauling Tesla’s Catches Fire,-0.8333333333333334
Unlit Gas Flares Cause Worst Methane Leaks,0.3684210526315789
"US Slaps More Sanctions On Venezuela, But Cuba Continues To Get Some Oil",-0.058823529411764705
U.S. Oil Drillers Dial Back Activity In Very Volatile Market  ,-0.2631578947368421
Protests Threaten Norway’s Onshore Wind Power Growth,0.8181818181818182
U.S. Gasoline Prices See Biggest Weekly Rise In Two Years,0.4782608695652174
Saudi Aramco Poised To Announce IPO Plan In October,-0.16666666666666666
Mexican President Slams Predecessor’s Energy Reform,0.25
Asia To Lead 50% Rise In Global Energy Use By 2050,1
Surprise Crude Build Pushes Oil Prices Further Down,-0.09090909090909091
Alberta’s ‘’Turn Off The Taps Bill’ Suspended In Blow To Alberta’s Oil Industry,-0.058823529411764705
FERC Warns A Gas Pipeline Attack Could Cause Mass Blackouts,-0.07692307692307693
CNOOC To Begin Deepwater Gas Production In South China Sea In 2021,0.3333333333333333
"Russia Signs Paris Agreement,  Adopts Emissions Law By End-2020",0
Korea’s Kogas Buys More US LNG In Supply Deal With BP,0
Bankers To Get In On IPO Despite Aramco Attacks,0.2
Texas Promotes Pure Permian Crude Oil To Overseas Buyers,0.7142857142857143
Banks Holding $47 Trillion Assets Sign Up To Climate Action,0.4
Iran: Seized UK-Flagged Oil Tanker “Free To Leave”,0
World Leaders Issue Statement Supporting Libyan NOC’s Legitimacy,0.6
Houthis: We Will Stop Saudi Attacks If Kingdom Agrees To Stand Down In Yemen,-0.8095238095238095
US Slaps Sanctions On Iranian Central Bank—What’s Next?,-0.16666666666666666
Kuwait Raises Security Alert Level Of Oil Facilities,-0.47368421052631576
"Shell, Exxon Close Deal To Build Five LNG Import Terminals",0.6
It's Time For Traders To Take Advantage Of High Oil Prices,-0.14285714285714285
New Mexico Deploys Robots To Tackle Methane Emissions,-0.1111111111111111
Guyana’s Offshore Oil Boom Faces Headwinds As Govt Breaches Constitution,0.07692307692307693
Exxon Shuts Major Texas Refinery After Flooding,-1
Leaked Photos Suggest Tesla Is Already Building Model 3 In China,0.3333333333333333
EU On Edge As Russia And Ukraine Restart Gas Talks,-0.42857142857142855
Why Is This Supermajor Dumping Its Aussie Assets?,0.5714285714285714
Saudi Arabia Asks Iraq For Oil,-0.75
Climate Crusaders Aren’t Buying Natural Gas Propaganda,0.3333333333333333
U.S. Sanctions Severely Cripple Venezuela’s Oil Production,-0.45454545454545453
Saudis Join US-led Maritime Security Coalition After Attacks,-0.3333333333333333
Following Saudi Attack Trump To Levy Paralyzing Sanctions On Iran,-0.29411764705882354
U.S. Reveals Who Is Behind The Saudi Drone Attack,-0.7777777777777778
Wind And Natural Gas Are Big Winners In US Power Generation,0.5714285714285714
Pro-Oil T-shirt Too Political For Canadian Parliament…Again,0
Oil Continues To Plunge On Bearish Crude Inventory Data,-0.047619047619047616
$5 Billion Deal Creates New Oil Export Giant In US Gulf Coast,1
Majors Continue To Strike More Oil Offshore Guyana,1
WoodMac: Geopolitical Risk Premium Is Back In Oil Prices,-0.5294117647058824
Aramco Delays Some Oil Loadings For PetroChina After Attacks,-0.2857142857142857
Oil Production In Joint Saudi-Kuwaiti Fields Could Restart “Relatively Quickly”,0
Russia’s Energy Minister: Global Oil Stocks Can Cover Saudi Supply Gap,-0.2857142857142857
Investors On Edge As Attacks Highlight Aramco IPO Risks,0.047619047619047616
Saudis To Buyers: You’ll Get Your Oil Volumes Despite Attack,-0.3333333333333333
U.S. “Locked and Loaded” In Response To Saudi Oilfield Attack,-0.5294117647058824
Saudis Shut Arab Light Oil Pipeline To Bahrain After Attacks,-0.5384615384615384
Chinese Oil Futures Rally On Saudi Attacks,0.2
Trump Authorizes Release From Strategic Petroleum Reserve,-0.75
US Still Courting Australia To Sell SPR Crude And Storage Space To House It,-0.6
Nigeria LNG Seeks $10B Funding To Expand,0.7142857142857143
India Considers Selling Bharat Petroleum Stake To Oil Major,0
U.S. Moves Closer To Opening New Lands For Drilling In Alaska,0
IEA: US Shale Revolution Changed Global Energy Market,1
Shippers Afraid To Give Venezuela Tankers To Export Crude,-0.38461538461538464
Fire Erupts On Oil Tanker At Norwegian Terminal,-0.8
"Oman: Forget $80 Oil, Producers Should Get Used To $60 Oil",0.2727272727272727
Harold Hamm: U.S. Oil Firms Adjust Production Growth To Demand,0.13043478260869565
Venezuela Confident It Will Recover Oil Production By End-2019,-0.3333333333333333
"Non-Compliant Iraq, Nigeria Vow To Fall In Line With OPEC Oil Quotas",-0.42857142857142855
BP To Sell Some Oil Projects To Meet Paris Climate Goals,-0.5
Toyota Experiments With Solar-Powered Car,0.2
Duterte: China Offered Oil Project Majority To Drop Territorial Claim,-0.6
VW CEO Rejects Tesla Acquisition Rumors,0.6
Russia’s Gazprom Lifts 2019 Borrowing To $11B,0.7142857142857143
Why Trafigura Just Set Its Short-Term Price Target For Oil At $50,-0.45454545454545453
Oil Legend Boone Pickens Passes Away At 91,0
China's Refined Oil Imports Jump 28.4% In August,-0.3333333333333333
Aramco Gives Top IPO Roles To Nine Of The World’s Biggest Banks,1
OPEC Cuts 2019 Global Oil Demand Growth Forecast  ,0
GE Cuts Baker Hughes Stake Below 50%,-0.2727272727272727
Large Crude Inventory Draw Lifts Oil Prices,0.25
India Confirms Huge $44-Billion Refinery Will Probably Cost More,0.45454545454545453
US May Slap Sanctions On Rosneft For Trading Venezuelan Oil,0.6
Japanese Minister: Radioactive Fukushima Water Could Be Dumped Into The Pacific,0.2
Mexican Minister Accused Of Unrealistic Oil Output Projections,0.14285714285714285
Venezuela Reels As Chinese Oil Giant Bends To U.S. Sanctions,-0.6
A $1 Billion Oil Acquisition In The Gulf Of Mexico,0.75
Saudis Look To Enrich Uranium For Nuclear Power Program,0.2
"OPEC, Allies May Discuss New Metrics To Monitor Oil Market",0.2727272727272727
Qatar Shortlists Oil Majors For LNG Expansion Project,1
Saudis Want Richest Families As Anchor Investors In Aramco IPO,0.2
"Mexico Confirms Series Of Oil Hedges, Including Pemex One",-0.3333333333333333
JP Morgan Emerges As Frontrunner In Aramco IPO,0.2
Europe’s Biggest Gas Pipeline Operator Looks To Get Hands On US Assets,0.3333333333333333
Platts Survey: OPEC Boosts Oil Production In August,0.36363636363636365
Uganda Oil Pipeline On Hold After Total-Tullow Deal Falls Through,0
EU-Russia-Ukraine Gas Talks To Take Place By End September,0.25
Big Oil Might Bet $50B On Potentially Non-Viable Projects: Report,-0.1111111111111111
Chinese Company Halts Work On Venezuelan Project,0.07692307692307693
Canadian Senate Security Apologizes After Calling Man’s Pro-Oil Shirt Offensive,-0.14285714285714285
Exxon Agrees To $4 Billion Sale Of 20 Oil And Gas Assets In Norway,1
Mexico’s Oil Hedge Takes Next Step,0.38461538461538464
Saudi Aramco Boosts Oil Investment In China’s Downstream,0.5
Chinese Oil Buyers Resell Cargoes Of US Oil To Avoid Tariffs,0.25
UK Takes The Lead In Offshore Wind Power,0.75
US Offered Millions To Captain To Help Seize Iranian Oil Tanker,0
Canada Court To Hear Challenges Against Trans Mountain,0
Crude Oil Inventory Build Takes Oil Markets By Surprise,0.17647058823529413
North Dakota Tops Rankings Of Residential Energy Use Per Capita,-0.07692307692307693
Many Oil Firms Interested To Explore Norway’s Mature Areas,0.2857142857142857
Russia Could Allow Private Oil Firms To Explore Arctic Shelf,0.6666666666666666
Brazil Approves $9-Bln Payout To Petrobras In Transfer-of-Rights Settlement,0.23076923076923078
Saudi Energy Reshuffle Will Have No Effect on Ties with Russia: Novak,0.09090909090909091
Captain Of Controversial Iranian Tanker Wants Out: Report,-0.25
New Mexico Oil And Gas Industry Set To Break Records,0.5555555555555556
"OPEC Not Only Produced More Oil In August, But Shipped More Too",0.5294117647058824
RBC Capital Markets: Aramco Shake-Up Aims To Fast Track IPO,-0.14285714285714285
$20B Danish Fund Ditches Oil Supermajors Over Climate Concerns,-0.3333333333333333
Chinese Oil Majors Consume More Crude In August,0.5384615384615384
Iranian Oil Tanker Turns Off Positioning System Offshore Syria,0
Eurasian Union Deal With Iran To Take Effect In October,0.09090909090909091
Libya’s Oil Revenues Up 23% In July: NOC,-0.2
Saudi Energy Minister Al Falih Loses Key Role In Aramco,-0.3333333333333333
Iran’s Oil Product Exports Stay Strong Despite U.S. Sanctions,0.25
Iran Says France Offered $15B Oil Pre-Purchases Credit Line,0.25
India Weighs Selling Government Stake In Bharat Petroleum  ,-0.3333333333333333
"Perry: Poland, Ukraine To Work With U.S. To Reduce Dependence On Russian Gas",-0.2857142857142857
China To Boost Shale Output To Cut Import Dependence,0.043478260869565216
"Iran Tanker Nears Syria, May Unload Cargo Via Ship-To-Ship Transfer",-0.5
WoodMac Sees US$32B M&A Shakeup In Australia’s Oil & Gas,-0.3333333333333333
Trade War Could Undermine China’s Emission Reduction Targets ,0.2
